p_spot,b_lock_types,p_maintenance,p_bike_racks,p_terminal_type,p_place_type,p_number,p_rack_locks,p_uid,b_battery_pack,b_state,b_number,p_free_racks,b_boardcomputer,datetime,p_lng,p_address,b_active,b_electric_lock,p_bike,p_bikes,trip,city,p_booked_bikes,p_name,b_bike_type,p_lat,b_pedelec_battery,p_bike_types
False,frame_lock,False,0,,12,0,False,13781103,"{""percentage"": 0}",ok,93560,0,7551003429,2019-03-28 11:57:00,13.738718888889,Waisenhausstraße,True,True,True,1,start,dresden,0,BIKE 93560,15,51.047128888889,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13781385,"{""percentage"": 0}",ok,93560,0,7551003429,2019-03-28 12:06:00,13.723815555556,Ehrlichstraße 2,True,True,True,1,end,dresden,0,BIKE 93560,15,51.051977777778,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13781385,,ok,93560,0,7551003429,2019-03-28 16:46:00,13.723776666667,Ehrlichstraße 2,True,True,True,1,start,dresden,0,BIKE 93560,15,51.051764444444,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13790889,,ok,93560,0,7551003429,2019-03-28 16:55:00,13.708398888889,Oederaner Straße 18,True,True,True,1,end,dresden,0,BIKE 93560,15,51.043586666667,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13790889,,ok,93560,0,7551003429,2019-03-28 18:15:00,13.708408888889,Oederaner Straße 16,True,True,True,1,start,dresden,0,BIKE 93560,15,51.043968888889,,"{""15"": 1}"
True,frame_lock,False,0,free,0,4496,False,10299726,,ok,93560,0,7551003429,2019-03-28 18:25:00,13.71493,,True,True,False,5,end,dresden,0,Manitiusstraße,15,51.05658,,"{""undefined"": 2, ""15"": 3}"
True,frame_lock,False,0,free,0,4496,False,10299726,,ok,93560,0,7551003429,2019-03-28 20:06:00,13.71493,,True,True,False,5,start,dresden,0,Manitiusstraße,15,51.05658,,"{""undefined"": 2, ""15"": 3}"
False,frame_lock,False,0,,12,0,False,13796820,,ok,93560,0,7551003429,2019-03-28 20:16:00,13.709574444444,Fabrikstraße 20,True,True,True,1,end,dresden,0,BIKE 93560,15,51.043115555556,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13796820,,ok,93560,0,7551003429,2019-03-28 23:59:00,13.709672222222,Fabrikstraße 20,True,True,True,1,last,dresden,0,BIKE 93560,15,51.043248888889,,"{""15"": 1}"
True,frame_lock,False,0,,0,4438,False,310792,,ok,93244,0,7551006404,2019-03-28 00:00:00,13.701678514481,,True,True,False,1,first,dresden,0,Bonhoeffer Platz,0,51.038466106821,0,"{""undefined"": 1}"
True,frame_lock,False,0,,0,4438,False,310792,,ok,93244,0,7551006404,2019-03-28 23:59:00,13.701678514481,,True,True,False,5,last,dresden,0,Bonhoeffer Platz,0,51.038466106821,,"{""undefined"": 2, ""15"": 3}"
True,frame_lock,False,0,,0,4389,False,264595,,ok,93430,0,7551003929,2019-03-28 00:00:00,13.769280910492,,True,True,False,5,first,dresden,0,Gutenbergstraße,0,51.05877131992,0,"{""undefined"": 2, ""15"": 3}"
True,frame_lock,False,0,,0,4389,False,264595,,ok,93430,0,7551003929,2019-03-28 14:06:00,13.769280910492,,True,True,False,5,start,dresden,0,Gutenbergstraße,0,51.05877131992,,"{""undefined"": 2, ""15"": 3}"
False,frame_lock,False,0,,12,0,False,13785455,,ok,93430,0,7551003929,2019-03-28 14:23:00,13.755737777778,Görlitzer Straße 49,True,True,True,1,end,dresden,0,BIKE 93430,0,51.069466666667,,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13785455,,ok,93430,0,7551003929,2019-03-28 15:05:00,13.755968888889,Görlitzer Straße 42,True,True,True,1,start,dresden,0,BIKE 93430,0,51.069248888889,,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13787081,,ok,93430,0,7551003929,2019-03-28 15:11:00,13.750124444444,,True,True,True,1,end,dresden,0,BIKE 93430,0,51.062524444444,,"{""undefined"": 1}"
True,frame_lock,False,0,free,0,4482,False,10299563,,ok,93430,0,7551003929,2019-03-28 23:59:00,13.75129,,True,True,False,5,last,dresden,0,Bautzner Straße / Rothenburger Straße,0,51.06294,,"{""undefined"": 2, ""15"": 3}"
True,frame_lock,False,0,,0,4408,False,217380,"{""percentage"": 0}",ok,93474,0,7551005324,2019-03-28 10:42:00,13.741911649704,,True,True,False,5,first,dresden,0,Frauenkirche Dresden,0,51.052361351404,0,"{""undefined"": 2, ""15"": 3}"
False,frame_lock,False,0,,12,0,False,13791881,,ok,93474,0,7551005324,2019-03-28 23:59:00,13.740555555556,,True,True,True,1,last,dresden,0,BIKE 93474,0,51.051684444444,,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13713056,,ok,93747,0,7551004134,2019-03-28 00:00:00,13.749303333333,,True,True,True,1,first,dresden,0,BIKE 93747,15,51.070551111111,0,"{""15"": 1}"
True,frame_lock,False,0,,0,4327,False,121771,,ok,93747,0,7551004134,2019-03-28 23:59:00,13.750328421593,,True,True,False,1,last,dresden,0,Schauburg,15,51.071143657107,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13768075,,ok,93411,0,7551003232,2019-03-28 00:00:00,13.802817777778,,True,True,True,1,first,dresden,0,BIKE 93411,0,51.039573333333,0,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13799838,,ok,93411,0,7551003232,2019-03-28 23:59:00,13.799892222222,Glashütter Straße,True,True,True,1,last,dresden,0,BIKE 93411,0,51.0406,,"{""undefined"": 1}"
True,frame_lock,False,6,,0,4430,False,300244,,ok,93422,3,7551005308,2019-03-28 00:00:00,13.799300193787,,True,True,False,3,first,dresden,0,DVB Endpunkt Prohlis,0,50.999402205789,0,"{""undefined"": 2, ""15"": 1}"
True,frame_lock,False,6,,0,4430,False,300244,,ok,93422,3,7551005308,2019-03-28 14:20:00,13.799300193787,,True,True,False,3,start,dresden,0,DVB Endpunkt Prohlis,0,50.999402205789,,"{""undefined"": 2, ""15"": 1}"
False,frame_lock,False,0,,12,0,False,13786117,,ok,93422,0,7551005308,2019-03-28 14:42:00,13.745975555556,Semperstraße 2,True,True,True,1,end,dresden,0,BIKE 93422,0,51.034164444444,,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13799835,,ok,93422,0,7551005308,2019-03-28 23:59:00,13.746388888889,Strehlener Straße 23,True,True,True,1,last,dresden,0,BIKE 93422,0,51.035164444444,,"{""undefined"": 1}"
True,frame_lock,False,0,,0,4404,False,26172,,ok,93612,0,7551003837,2019-03-28 00:00:00,13.740667104721,,True,True,False,3,first,dresden,0,Blockhaus / Augustusbrücke,15,51.057672145851,0,"{""undefined"": 1, ""15"": 2}"
True,frame_lock,False,0,,0,4404,False,26172,"{""percentage"": 0}",ok,93612,0,7551003837,2019-03-28 10:32:00,13.740667104721,,True,True,False,2,start,dresden,0,Blockhaus / Augustusbrücke,15,51.057672145851,0,"{""undefined"": 1, ""15"": 1}"
False,frame_lock,False,0,,12,0,False,13779613,"{""percentage"": 0}",ok,93612,0,7551003837,2019-03-28 10:55:00,13.738214444444,St. Petersburger Straße,True,True,True,1,end,dresden,0,BIKE 93612,15,51.044613333333,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13785029,,ok,93612,0,7551003837,2019-03-28 18:32:00,13.73904,St. Petersburger Straße,True,True,True,1,start,dresden,0,BIKE 93612,15,51.045217777778,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13794722,,ok,93612,0,7551003837,2019-03-28 18:47:00,13.754883333333,Hildebrandstraße 5,True,True,True,1,end,dresden,0,BIKE 93612,15,51.028173333333,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13794722,,ok,93612,0,7551003837,2019-03-28 23:21:00,13.75449,Hildebrandstraße 7,True,True,True,1,start,dresden,0,BIKE 93612,15,51.028053333333,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13800116,,ok,93612,0,7551003837,2019-03-28 23:31:00,13.73856,St. Petersburger Straße,True,True,True,1,end,dresden,0,BIKE 93612,15,51.044426666667,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13800116,,ok,93612,0,7551003837,2019-03-28 23:59:00,13.73856,St. Petersburger Straße,True,True,True,1,last,dresden,0,BIKE 93612,15,51.044426666667,,"{""15"": 1}"
True,frame_lock,False,0,free,0,4483,False,10299584,,ok,93387,0,7551002899,2019-03-28 00:00:00,13.69113,,True,True,False,3,first,dresden,0,Malterstraße (Haltestelle),0,51.04257,0,"{""undefined"": 1, ""15"": 2}"
True,frame_lock,False,0,free,0,4483,False,10299584,,ok,93387,0,7551002899,2019-03-28 14:28:00,13.69113,,True,True,False,2,last,dresden,0,Malterstraße (Haltestelle),0,51.04257,,"{""undefined"": 1, ""15"": 1}"
False,frame_lock,False,0,,12,0,False,13766640,,ok,93785,0,7551002875,2019-03-28 00:00:00,13.715986666667,,True,True,True,1,first,dresden,0,BIKE 93785,15,51.055284444444,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13782915,,ok,93785,0,7551002875,2019-03-28 23:59:00,13.715737777778,Berliner Straße 23,True,True,True,1,last,dresden,0,BIKE 93785,15,51.05504,,"{""15"": 1}"
True,frame_lock,False,0,,0,4343,False,264543,,ok,93037,0,7551002340,2019-03-28 00:00:00,13.718238472939,,True,True,False,3,first,dresden,0,Alter katholischer Friedhof,15,51.059813151008,0,"{""undefined"": 2, ""15"": 1}"
True,frame_lock,False,0,,0,4343,False,264543,,ok,93037,0,7551002340,2019-03-28 23:59:00,13.718238472939,,True,True,False,3,last,dresden,0,Alter katholischer Friedhof,15,51.059813151008,,"{""undefined"": 2, ""15"": 1}"
False,frame_lock,False,0,,12,0,False,13759217,,ok,93007,0,7551004106,2019-03-28 00:00:00,13.762093333333,,True,True,True,1,first,dresden,0,BIKE 93007,15,51.052102222222,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13780553,,ok,93007,0,7551004106,2019-03-28 17:35:00,13.762272222222,Dürerstraße 51,True,True,True,1,start,dresden,0,BIKE 93007,15,51.052222222222,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13793052,,ok,93007,0,7551004106,2019-03-28 17:55:00,13.739216666667,Schulgasse 2,True,True,True,1,end,dresden,0,BIKE 93007,15,51.047471111111,,"{""15"": 1}"
True,frame_lock,False,0,,0,4414,False,115668,,ok,93007,0,7551004106,2019-03-28 23:59:00,13.739261627197,,True,True,False,2,last,dresden,0,Kreuzkirche,15,51.048304505734,,"{""15"": 2}"
True,frame_lock,False,0,free,0,4482,False,10299563,"{""percentage"": 0}",ok,93704,0,7551003656,2019-03-28 10:48:00,13.75129,,True,True,False,5,first,dresden,0,Bautzner Straße / Rothenburger Straße,15,51.06294,0,"{""15"": 5}"
True,frame_lock,False,0,free,0,4482,False,10299563,,ok,93704,0,7551003656,2019-03-28 14:27:00,13.75129,,True,True,False,5,last,dresden,0,Bautzner Straße / Rothenburger Straße,15,51.06294,,"{""15"": 5}"
True,frame_lock,False,0,,0,4327,False,121771,,ok,93615,0,7551006401,2019-03-28 00:00:00,13.750328421593,,True,True,False,3,first,dresden,0,Schauburg,15,51.071143657107,0,"{""15"": 3}"
True,frame_lock,False,0,,0,4327,False,121771,,ok,93615,0,7551006401,2019-03-28 06:42:00,13.750328421593,,True,True,False,3,start,dresden,0,Schauburg,15,51.071143657107,0,"{""undefined"": 1, ""15"": 2}"
False,frame_lock,False,0,,12,0,False,13773912,,ok,93615,0,7551006401,2019-03-28 06:46:00,13.747136666667,,True,True,True,1,end,dresden,0,BIKE 93615,15,51.072093333333,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13773912,,ok,93615,0,7551006401,2019-03-28 08:40:00,13.747186666667,,True,True,True,1,start,dresden,0,BIKE 93615,15,51.072177777778,0,"{""15"": 1}"
True,frame_lock,False,0,,0,4355,False,264557,,ok,93615,0,7551006401,2019-03-28 08:50:00,13.7167096138,,True,True,False,1,end,dresden,0,Altpieschen,15,51.077648763812,0,"{""15"": 1}"
True,frame_lock,False,0,,0,4355,False,264557,,ok,93615,0,7551006401,2019-03-28 15:51:00,13.7167096138,,True,True,False,1,start,dresden,0,Altpieschen,15,51.077648763812,,"{""15"": 1}"
True,frame_lock,False,0,,0,4372,False,264574,,ok,93615,0,7551006401,2019-03-28 16:19:00,13.71099114418,,True,True,False,1,end,dresden,0,Chemnitzer Straße,15,51.033662509278,,"{""15"": 1}"
True,frame_lock,False,0,,0,4372,False,264574,,ok,93615,0,7551006401,2019-03-28 17:26:00,13.71099114418,,True,True,False,2,start,dresden,0,Chemnitzer Straße,15,51.033662509278,,"{""undefined"": 1, ""15"": 1}"
True,frame_lock,False,0,free,0,4382,False,264586,,ok,93615,0,7551006401,2019-03-28 17:48:00,13.726285099983,,True,True,False,1,end,dresden,0,Nürnberger Platz,15,51.031520295058,,"{""15"": 1}"
True,frame_lock,False,0,free,0,4382,False,264586,,ok,93615,0,7551006401,2019-03-28 18:34:00,13.726285099983,,True,True,False,1,start,dresden,0,Nürnberger Platz,15,51.031520295058,,"{""15"": 1}"
True,frame_lock,False,0,,0,4402,False,127640,,ok,93615,0,7551006401,2019-03-28 18:42:00,13.736354112625,,True,True,False,4,end,dresden,0,Vapiano / Prager Str.,15,51.044598065956,,"{""undefined"": 2, ""15"": 2}"
True,frame_lock,False,0,,0,4402,False,127640,,ok,93615,0,7551006401,2019-03-28 23:59:00,13.736354112625,,True,True,False,2,last,dresden,0,Vapiano / Prager Str.,15,51.044598065956,,"{""undefined"": 1, ""15"": 1}"
True,frame_lock,False,0,free,0,4502,False,10299802,,ok,93464,0,7551005442,2019-03-28 00:00:00,13.73001,,True,True,False,4,first,dresden,0,Südhöhe,0,51.01992,0,"{""undefined"": 4}"
True,frame_lock,False,0,free,0,4502,False,10299802,,ok,93464,0,7551005442,2019-03-28 17:03:00,13.73001,,True,True,False,2,start,dresden,0,Südhöhe,0,51.01992,,"{""undefined"": 2}"
True,frame_lock,False,0,free,0,4464,False,4783708,,ok,93464,0,7551005442,2019-03-28 17:10:00,13.730555176735,,True,True,False,1,end,dresden,0,Reichenbachstr. / Fritz-Löffler-Str.,0,51.034414790936,,"{""undefined"": 1}"
True,frame_lock,False,0,free,0,4464,False,4783708,,ok,93464,0,7551005442,2019-03-28 17:36:00,13.730555176735,,True,True,False,1,start,dresden,0,Reichenbachstr. / Fritz-Löffler-Str.,0,51.034414790936,,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13792743,,ok,93464,0,7551005442,2019-03-28 17:46:00,13.735727777778,,True,True,True,1,end,dresden,0,BIKE 93464,0,51.046573333333,,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13794184,,ok,93464,0,7551005442,2019-03-28 21:43:00,13.735662222222,,True,True,True,1,start,dresden,0,BIKE 93464,0,51.047728888889,,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13798709,,ok,93464,0,7551005442,2019-03-28 21:56:00,13.704336666667,Freiberger Straße,True,True,True,1,end,dresden,0,BIKE 93464,0,51.043595555556,,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13798709,,ok,93464,0,7551005442,2019-03-28 23:59:00,13.703995555556,Kesselsdorfer Straße,True,True,True,1,last,dresden,0,BIKE 93464,0,51.04368,,"{""undefined"": 1}"
True,frame_lock,False,0,,0,4302,False,2985,,ok,93573,0,7551007258,2019-03-28 00:00:00,13.74731361866,,True,True,False,1,first,dresden,0,Albertplatz,15,51.063895958845,0,"{""15"": 1}"
True,frame_lock,False,0,,0,4302,False,2985,"{""percentage"": 0}",ok,93573,0,7551007258,2019-03-28 10:57:00,13.74731361866,,True,True,False,1,start,dresden,0,Albertplatz,15,51.063895958845,0,"{""15"": 1}"
True,frame_lock,False,0,,0,4412,False,155920,"{""percentage"": 0}",ok,93573,0,7551007258,2019-03-28 11:07:00,13.737196326256,,True,True,False,1,end,dresden,0,Kulturpalast,15,51.050547111895,0,"{""15"": 1}"
True,frame_lock,False,0,,0,4412,False,155920,"{""percentage"": 0}",ok,93573,0,7551007258,2019-03-28 11:19:00,13.737196326256,,True,True,False,1,start,dresden,0,Kulturpalast,15,51.050547111895,0,"{""15"": 1}"
True,frame_lock,False,0,,0,4302,False,2985,"{""percentage"": 0}",ok,93573,0,7551007258,2019-03-28 11:29:00,13.74731361866,,True,True,False,2,end,dresden,0,Albertplatz,15,51.063895958845,0,"{""15"": 2}"
True,frame_lock,False,0,,0,4302,False,2985,,ok,93573,0,7551007258,2019-03-28 19:01:00,13.74731361866,,True,True,False,3,start,dresden,0,Albertplatz,15,51.063895958845,,"{""15"": 3}"
False,frame_lock,False,0,,12,0,False,13795274,,ok,93573,0,7551007258,2019-03-28 19:09:00,13.74718,Hechtstraße 40,True,True,True,1,end,dresden,0,BIKE 93573,15,51.075528888889,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13799851,,ok,93573,0,7551007258,2019-03-28 23:59:00,13.746655555556,Fichtenstraße 10,True,True,True,1,last,dresden,0,BIKE 93573,15,51.075182222222,,"{""15"": 1}"
True,frame_lock,False,6,stele,0,4305,False,265881,,ok,93429,0,7551003522,2019-03-28 00:00:00,13.73007774353,,True,True,False,5,first,dresden,0,DVB Trachenberger Straße,0,51.087377752691,0,"{""undefined"": 5}"
True,frame_lock,False,6,stele,0,4305,False,265881,,ok,93429,0,7551003522,2019-03-28 23:59:00,13.73007774353,,True,True,False,5,last,dresden,0,DVB Trachenberger Straße,0,51.087377752691,,"{""undefined"": 4, ""15"": 1}"
True,frame_lock,False,0,,0,4379,False,264582,,ok,93525,0,7551005454,2019-03-28 00:00:00,13.719418644905,,True,True,False,1,first,dresden,0,Budapester Straße,15,51.04038538261,0,"{""15"": 1}"
True,frame_lock,False,0,sign,0,4452,False,4405587,"{""percentage"": 0}",ok,93525,0,7551005454,2019-03-28 11:27:00,13.730576634407,,True,True,False,5,start,dresden,0,TU Dresden Hörsaalzentrum,15,51.029205917714,0,"{""undefined"": 2, ""15"": 3}"
True,frame_lock,False,0,free,0,4441,False,637839,,ok,93525,0,7551005454,2019-03-28 13:23:00,13.736386299133,,True,True,False,1,end,dresden,0,Sächsische Landesbibliothek,15,51.028932638124,,"{""15"": 1}"
True,frame_lock,False,0,free,0,4441,False,637839,,ok,93525,0,7551005454,2019-03-28 13:38:00,13.736386299133,,True,True,False,1,start,dresden,0,Sächsische Landesbibliothek,15,51.028932638124,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13784880,,ok,93525,0,7551005454,2019-03-28 14:04:00,13.755047777778,Bischofsweg,True,True,True,1,end,dresden,0,BIKE 93525,15,51.070573333333,,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13784880,,ok,93525,0,7551005454,2019-03-28 21:37:00,13.754796666667,Bischofsweg 38,True,True,True,1,start,dresden,0,BIKE 93525,15,51.07024,,"{""15"": 1}"
True,frame_lock,False,0,free,0,4504,False,10299848,,ok,93525,0,7551005454,2019-03-28 21:56:00,13.72983,,True,True,False,5,end,dresden,0,Alexander-Puschkin-Platz,15,51.07035,,"{""undefined"": 3, ""15"": 2}"
True,frame_lock,False,0,free,0,4504,False,10299848,,ok,93525,0,7551005454,2019-03-28 22:56:00,13.72983,,True,True,False,5,last,dresden,0,Alexander-Puschkin-Platz,15,51.07035,,"{""undefined"": 3, ""15"": 2}"
False,frame_lock,False,0,,12,0,False,13767742,,ok,93408,0,7551006379,2019-03-28 00:00:00,13.674818888889,,True,True,True,1,first,dresden,0,BIKE 93408,0,51.044488888889,0,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13776110,,ok,93408,0,7551006379,2019-03-28 23:59:00,13.67481,Tanneberger Weg 32,True,True,True,1,last,dresden,0,BIKE 93408,0,51.044595555556,,"{""undefined"": 1}"
True,frame_lock,False,0,sign,0,4452,False,4405587,"{""percentage"": 0}",ok,93586,0,7551006859,2019-03-28 13:03:00,13.730576634407,,True,True,False,5,first,dresden,0,TU Dresden Hörsaalzentrum,15,51.029205917714,0,"{""undefined"": 3, ""15"": 2}"
True,frame_lock,False,0,sign,0,4452,False,4405587,,ok,93586,0,7551006859,2019-03-28 17:42:00,13.730576634407,,True,True,False,5,start,dresden,0,TU Dresden Hörsaalzentrum,15,51.029205917714,,"{""15"": 5}"
False,frame_lock,False,0,,12,0,False,13793196,,ok,93586,0,7551006859,2019-03-28 17:58:00,13.692401111111,Deubener Straße 10,True,True,True,1,end,dresden,0,BIKE 93586,15,51.041795555556,,"{""15"": 1}"
True,frame_lock,False,0,free,0,4483,False,10299584,,ok,93586,0,7551006859,2019-03-28 23:59:00,13.69113,,True,True,False,2,last,dresden,0,Malterstraße (Haltestelle),15,51.04257,,"{""undefined"": 1, ""15"": 1}"
False,frame_lock,False,0,,12,0,False,13767871,,ok,93396,0,7551006631,2019-03-28 00:00:00,13.771802222222,,True,True,True,1,first,dresden,0,BIKE 93396,0,51.059715555556,0,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13767871,,ok,93396,0,7551006631,2019-03-28 14:42:00,13.771891111111,Käthe-Kollwitz-Ufer,True,True,True,1,start,dresden,0,BIKE 93396,0,51.060044444444,,"{""undefined"": 1}"
True,frame_lock,False,0,,0,4388,False,264594,,ok,93396,0,7551006631,2019-03-28 14:47:00,13.765482902527,,True,True,False,1,end,dresden,0,Bönischplatz / Konsum,0,51.056262737238,,"{""undefined"": 1}"
True,frame_lock,False,0,,0,4388,False,264594,,ok,93396,0,7551006631,2019-03-28 14:55:00,13.765482902527,,True,True,False,1,start,dresden,0,Bönischplatz / Konsum,0,51.056262737238,,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13786735,,ok,93396,0,7551006631,2019-03-28 15:01:00,13.771723333333,Käthe-Kollwitz-Ufer 35,True,True,True,1,end,dresden,0,BIKE 93396,0,51.060733333333,,"{""undefined"": 1}"
False,frame_lock,False,0,,12,0,False,13786735,,ok,93396,0,7551006631,2019-03-28 23:59:00,13.771647777778,Hertelstraße 44,True,True,True,1,last,dresden,0,BIKE 93396,0,51.05988,,"{""undefined"": 1}"
True,frame_lock,False,0,,0,4394,False,264601,,ok,93806,0,7551007260,2019-03-28 00:00:00,13.777585029602,,True,True,False,1,first,dresden,0,Pfotenhauer Straße,15,51.058585878272,0,"{""15"": 1}"
True,frame_lock,False,0,,0,4394,False,264601,,ok,93806,0,7551007260,2019-03-28 07:59:00,13.777585029602,,True,True,False,1,start,dresden,0,Pfotenhauer Straße,15,51.058585878272,0,"{""15"": 1}"
False,frame_lock,False,0,,12,0,False,13776073,,ok,93806,0,7551007260,2019-03-28 08:14:00,13.778424444444,,True,True,True,1,end,dresden,0,BIKE 93806,15,51.058306666667,0,"{""15"": 1}"
